SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,3,5,37,065,North Carolina,Edgecombe County,56552,56551,56607,56096,55735,55522,54898,54150,56,-511,-361,-213,-624,-748,202,644,685,629,638,609,104,566,585,614,609,620,98,78,100,15,29,-11,-4,14,9,13,16,17,-35,-630,-488,-277,-647,-726,-39,-616,-479,-264,-631,-709,-3,27,18,36,-22,-28,1430,1429,1440,1253,1219,1218,1211,11.428267216,12.25062818,11.307153707,11.555877558,11.169393295,10.044098205,10.462215307,11.037507752,11.030610397,11.371139315,1.3841690106,1.788412873,0.2696459549,0.5252671617,-0.20174602,0.2484405916,0.1609571586,0.2336931609,0.289802572,0.3117893038,-11.17982662,-8.72745482,-4.979461966,-11.71889151,-13.31523733,-10.93138603,-8.566497662,-4.745768806,-11.42908893,-13.00344802
050,3,5,37,067,North Carolina,Forsyth County,350670,350670,351463,354510,357919,361379,365593,369019,793,3047,3409,3460,4214,3426,1194,4644,4583,4586,4511,4573,689,2999,3036,3166,3143,3067,505,1645,1547,1420,1368,1506,184,735,634,683,819,831,106,864,1244,1165,2130,952,290,1599,1878,1848,2949,1783,-2,-197,-16,192,-103,137,9851,9859,9926,9820,10072,10545,10566,13.15631051,12.865843474,12.751321427,12.410381693,12.450109718,8.496075629,8.5229545681,8.8030273962,8.6468254623,8.3499861151,4.6602348815,4.3428889054,3.9482940311,3.7635562305,4.1001236027,2.0822326066,1.779826481,1.8990738192,2.2531816906,2.2624188007,2.4476856764,3.492277827,3.2392693988,5.8599230782,2.5918444022,4.529918283,5.2721043079,5.138343218,8.1131047688,4.8542632029
050,3,5,37,069,North Carolina,Franklin County,60619,60592,60837,61109,61586,62272,62805,63710,245,272,477,686,533,905,175,683,649,663,680,680,103,459,521,560,569,549,72,224,128,103,111,131,10,32,22,22,26,27,155,-35,329,557,424,710,165,-3,351,579,450,737,8,51,-2,4,-28,37,1640,1640,1650,1672,1675,1647,1647,11.201679432,10.579078202,10.705808264,10.873302046,10.749713473,7.5279221951,8.4926036106,9.0426133152,9.0983953884,8.678812789,3.6737572368,2.0864745915,1.6631949491,1.7749066575,2.0709006837,0.5248224624,0.3586128204,0.3552455231,0.4157439018,0.4268268585,-0.574024568,5.3628917234,8.9941707439,6.7798236286,11.223965538,-0.049202106,5.7215045438,9.349416267,7.1955675304,11.650792396
050,3,5,37,071,North Carolina,Gaston County,206086,206083,206077,206943,208161,209450,211040,213442,-6,866,1218,1289,1590,2402,624,2599,2575,2462,2472,2499,550,2056,2119,2277,2186,2212,74,543,456,185,286,287,49,164,173,195,230,230,-125,187,622,857,1060,1713,-76,351,795,1052,1290,1943,-4,-28,-33,52,14,172,3317,3317,3311,3340,3289,3261,3260,12.585346957,12.406529448,11.790877156,11.757711242,11.774350856,9.9559343373,10.20948967,10.904885168,10.397393517,10.422114483,2.6294126192,2.197039778,0.8859919878,1.3603177246,1.3522363728,0.7941504043,0.8335260561,0.9338834466,1.0939618065,1.0836737482,0.9055251562,2.9968393463,4.104298019,5.0417370211,8.0710136119,1.6996755605,3.8303654024,5.0381814655,6.1356988276,9.1546873601
050,3,5,37,073,North Carolina,Gates County,12197,12186,12160,12070,11911,11657,11550,11431,-26,-90,-159,-254,-107,-119,28,100,121,91,110,93,50,118,109,110,91,117,-22,-18,12,-19,19,-24,0,2,2,2,2,2,-2,-89,-177,-204,-132,-66,-2,-87,-175,-202,-130,-64,-2,15,4,-33,4,-31,61,61,61,61,61,61,61,8.254230293,10.091322297,7.72233537,9.4798983065,8.0936425743,9.7399917458,9.0905300029,9.3346911066,7.8424613263,10.182324529,-1.485761453,1.0007922939,-1.612355737,1.6374369802,-2.088681955,0.1650846059,0.1667987156,0.1697216565,0.1723617874,0.1740568296,-7.346264961,-14.76168634,-17.31160896,-11.37587797,-5.743875375,-7.181180355,-14.59488762,-17.1418873,-11.20351618,-5.569818546
050,3,5,37,075,North Carolina,Graham County,8861,8861,8869,8789,8705,8737,8651,8616,8,-80,-84,32,-86,-35,23,104,90,93,86,86,35,110,107,116,98,100,-12,-6,-17,-23,-12,-14,0,3,2,3,3,3,20,-83,-70,47,-69,-15,20,-80,-68,50,-66,-12,0,6,1,5,-8,-9,93,93,93,93,93,93,93,11.779363461,10.289242026,10.663914689,9.8918794571,9.9611976603,12.458942123,12.23276552,13.301226924,11.272141707,11.582787977,-0.679578661,-1.943523494,-2.637312235,-1.38026225,-1.621590317,0.3397893306,0.2286498228,0.343997248,0.3450655625,0.3474836393,-9.400838147,-8.002743798,5.389290219,-7.936507937,-1.737418197,-9.061048816,-7.774093975,5.733287467,-7.591442374,-1.389934557
050,3,5,37,077,North Carolina,Granville County,59916,57532,57652,57673,57782,58061,58357,58674,120,21,109,279,296,317,147,608,543,544,535,547,63,485,467,485,520,520,84,123,76,59,15,27,12,38,25,24,37,39,35,-227,11,169,271,201,47,-189,36,193,308,240,-11,87,-3,27,-27,50,4561,4559,4482,4309,4287,4242,4244,10.544114459,9.4062621801,9.3920219608,9.191018571,9.347950543,8.4110123564,8.0897319302,8.3734019319,8.9333264615,8.8865343371,2.1331021028,1.3165302499,1.0186200288,0.2576921095,0.461416206,0.6590071537,0.4330691611,0.41435391,0.6356405367,0.6664900753,-3.936700629,0.1905504309,2.9177421165,4.6556374444,3.4349873111,-3.277693475,0.623619592,3.3320960265,5.2912779811,4.1014773863
050,3,5,37,079,North Carolina,Greene County,21362,21362,21372,21675,21383,21199,21247,21134,10,303,-292,-184,48,-113,53,262,223,205,206,202,24,170,167,181,209,214,29,92,56,24,-3,-12,4,8,3,6,14,14,-15,187,-358,-205,23,-115,-11,195,-355,-199,37,-101,-8,16,7,-9,14,0,2320,2320,2377,2320,2299,2476,2477,12.172741422,10.358121603,9.628481518,9.7064505489,9.5325735589,7.8983436709,7.7569789586,8.5012446574,9.8478066249,10.098865057,4.2743977513,2.6011426448,1.1272368606,-0.141356076,-0.566291499,0.371686761,0.1393469274,0.2818092152,0.6596616878,0.660673415,8.688178038,-16.62873334,-9.628481518,1.0837299157,-5.426960194,9.0598647989,-16.48938641,-9.346672303,1.7433916034,-4.766286779
050,3,5,37,081,North Carolina,Guilford County,488406,488406,489489,495126,501029,507100,512959,517600,1083,5637,5903,6071,5859,4641,1458,6055,6069,6212,6086,6181,787,3861,3820,4053,4095,4240,671,2194,2249,2159,1991,1941,312,1412,1443,1580,1804,1810,120,2116,2237,2046,2150,788,432,3528,3680,3626,3954,2598,-20,-85,-26,286,-86,102,15492,15513,15339,15698,15917,16467,16502,12.299223554,12.184850751,12.32381967,11.932643112,11.995431606,7.8426593135,7.6694891859,8.0406376565,8.0289473452,8.2285439262,4.4565642408,4.5153615652,4.2831820134,3.9036957666,3.7668876794,2.8681261204,2.8971395014,3.1345194911,3.5370503079,3.5126567232,4.298126679,4.491268929,4.0590043536,4.2154424401,1.5292671259,7.1662527993,7.3884084304,7.1935238447,7.752492748,5.0419238491
050,3,5,37,083,North Carolina,Halifax County,54691,54691,54532,54248,53927,53387,53019,52456,-159,-284,-321,-540,-368,-563,157,602,602,559,576,571,176,648,632,672,697,695,-19,-46,-30,-113,-121,-124,8,22,20,25,29,29,-147,-277,-317,-453,-247,-494,-139,-255,-297,-428,-218,-465,-1,17,6,1,-29,26,1416,1416,1417,1387,1386,1398,1397,11.068211068,11.130113242,10.418025607,10.826457155,10.827210239,11.913954771,11.684770049,12.523995005,13.100764994,13.178478312,-0.845743703,-0.554656806,-2.105969398,-2.27430784,-2.351268073,0.4044861188,0.3697712041,0.4659224332,0.5450820442,0.5498933397,-5.09284795,-5.860873584,-8.44251449,-4.642595342,-9.367148613,-4.688361831,-5.49110238,-7.976592057,-4.097513298,-8.817255274
050,3,5,37,085,North Carolina,Harnett County,114678,114678,115728,119189,122237,125168,126865,128140,1050,3461,3048,2931,1697,1275,433,1738,1776,1787,1951,1918,248,781,835,913,968,961,185,957,941,874,983,957,77,124,458,335,342,412,746,2353,1608,1652,381,-106,823,2477,2066,1987,723,306,42,27,41,70,-9,12,3380,3380,3439,3379,3314,3297,3298,14.796715436,14.712582738,14.44594895,15.482099566,15.042842297,6.6491569363,6.917233438,7.3806107395,7.6815337674,7.5371071155,8.1475584994,7.7953492996,7.0653382106,7.8005657989,7.5057351817,1.0556920104,3.794123251,2.7081101837,2.7139303186,3.23130919,20.032607261,13.320851938,13.354620966,3.0234136006,-0.831356248,21.088299272,17.114975189,16.062731149,5.7373439192,2.3999529421
050,3,5,37,087,North Carolina,Haywood County,59036,59036,58958,58703,58781,59120,59380,59868,-78,-255,78,339,260,488,131,530,579,553,546,559,193,653,701,718,723,738,-62,-123,-122,-165,-177,-179,0,-3,-8,-6,-2,-2,-16,-117,213,463,425,622,-16,-120,205,457,423,620,0,-12,-5,47,14,47,813,813,815,696,724,707,707,9.0089324415,9.8566613326,9.3807516476,9.2151898734,9.3754192942,11.099684687,11.933539886,12.179710096,12.202531646,12.377566081,-2.090752246,-2.076878554,-2.798958448,-2.987341772,-3.002146787,-0.050993957,-0.136188758,-0.101780307,-0.033755274,-0.03354354,-1.988764331,3.6260256716,7.8540470395,7.1729957806,10.432040789,-2.039758289,3.489836914,7.7522667323,7.1392405063,10.398497249
050,3,5,37,089,North Carolina,Henderson County,106740,106742,106951,107514,108081,109404,110939,112655,209,563,567,1323,1535,1716,290,1076,1078,1022,1086,1088,280,1270,1249,1337,1352,1328,10,-194,-171,-315,-266,-240,25,68,49,76,94,98,176,705,692,1525,1596,1672,201,773,741,1601,1690,1770,-2,-16,-3,37,111,186,1299,1299,1324,1311,1311,1293,1292,10.034271326,10.000231916,9.3983493114,9.8573587543,9.731924828,11.843424335,11.586539577,12.295100812,12.271776276,11.878672952,-1.809153009,-1.58630766,-2.8967515,-2.414417522,-2.146748124,0.6341361061,0.4545559962,0.6988987746,0.8532152145,0.8765888172,6.5744993356,6.4194438647,14.023955675,14.486505131,14.955678596,7.2086354417,6.8739998609,14.72285445,15.339720345,15.832267413
050,3,5,37,091,North Carolina,Hertford County,24669,24658,24599,24493,24395,24389,24380,24184,-59,-106,-98,-6,-9,-196,59,233,247,251,217,237,76,268,253,265,251,275,-17,-35,-6,-14,-34,-38,17,47,40,43,48,50,-56,-116,-132,-41,-12,-228,-39,-69,-92,2,36,-178,-3,-2,0,6,-11,20,2297,2297,2353,2371,2426,2566,2572,9.4923816508,10.104729177,10.290259101,8.899095737,9.7603162837,10.91827589,10.350188185,10.864217776,10.293424101,11.325261511,-1.425894239,-0.245459008,-0.573958675,-1.394328364,-1.564945227,1.9147722643,1.636393389,1.7628730731,1.9684635732,2.0591384565,-4.725820908,-5.400098184,-1.680878977,-0.492115893,-9.389671362,-2.811048643,-3.763704795,0.0819940964,1.4763476799,-7.330532905
050,3,5,37,093,North Carolina,Hoke County,46952,46952,47473,49472,50462,51125,51644,52671,521,1999,990,663,519,1027,222,987,961,911,926,916,80,310,300,293,299,313,142,677,661,618,627,603,53,85,271,179,161,204,304,1179,53,-139,-276,205,357,1264,324,40,-115,409,22,58,5,5,7,15,670,670,843,784,725,774,773,20.362060962,19.232693578,17.935365746,18.02099855,17.562191439,6.395378823,6.0039626153,5.7684546251,5.8188753418,6.0010544984,13.966682139,13.228730962,12.166911121,12.202123208,11.561136941,1.7535716128,5.4235795625,3.5240729621,3.1332405687,3.9112304079,24.323069782,1.060700062,-2.736570624,-5.371269546,3.930403106,26.076641395,6.4842796246,0.7875023379,-2.238028978,7.8416335139
050,3,5,37,095,North Carolina,Hyde County,5810,5810,5813,5830,5733,5715,5661,5526,3,17,-97,-18,-54,-135,19,44,59,48,48,48,21,52,64,54,38,41,-2,-8,-5,-6,10,7,4,2,4,5,7,7,3,10,-99,-13,-81,-134,7,12,-95,-8,-74,-127,-2,13,3,-4,10,-15,830,830,829,734,755,762,762,7.5581894701,10.20496411,8.3857442348,8.4388185654,8.5813891124,8.9324057374,11.069791577,9.4339622642,6.6807313643,7.3299365335,-1.374216267,-0.864827467,-1.048218029,1.7580872011,1.2514525789,0.3435540668,0.6918619735,0.8735150245,1.2306610408,1.2514525789,1.7177703341,-17.12358385,-2.271139064,-14.24050633,-23.95637794,2.0613244009,-16.43172187,-1.397624039,-13.00984529,-22.70492536
050,3,5,37,097,North Carolina,Iredell County,159437,159440,159798,161111,162774,164756,166822,169866,358,1313,1663,1982,2066,3044,436,1811,1688,1770,1754,1792,291,1391,1433,1465,1509,1508,145,420,255,305,245,284,50,216,214,240,281,281,169,677,1198,1353,1445,2345,219,893,1412,1593,1726,2626,-6,0,-4,84,95,134,1292,1292,1293,1291,1290,1300,1302,11.28668875,10.423452769,10.808170244,10.579712767,10.644870028,8.6691242689,8.8488197972,8.9457454279,9.1019307674,8.9578482156,2.6175644809,1.5746329716,1.862424816,1.477782,1.6870218125,1.3461760187,1.3214566899,1.4655146093,1.6949254776,1.6692011595,4.2192646513,7.3976874508,8.2618386102,8.7158979184,13.929810388,5.5654406701,8.7191441407,9.7273532196,10.410823396,15.599011548
050,3,5,37,099,North Carolina,Jackson County,40271,40271,40345,40204,40565,41030,40998,41265,74,-141,361,465,-32,267,103,433,366,392,361,375,55,330,331,376,311,315,48,103,35,16,50,60,11,84,79,89,102,104,21,-312,244,357,-154,145,32,-228,323,446,-52,249,-6,-16,3,3,-30,-42,3574,3574,3420,3652,3669,3589,3591,10.751219754,9.0628830368,9.6084318892,8.8018725313,9.1171000328,8.1937702516,8.1962138939,9.2162509958,7.5827766129,7.6583640276,2.5574495028,0.8666691429,0.3921808934,1.2190959185,1.4587360053,2.0856869731,1.9561960653,2.1815062197,2.4869556737,2.5284757424,-7.746837329,6.0419220245,8.7505361848,-3.754815429,3.5252786794,-5.661150356,7.9981180899,10.932042405,-1.267859755,6.0537544218
050,3,5,37,101,North Carolina,Johnston County,168878,168878,169643,172791,174812,177758,180959,185660,765,3148,2021,2946,3201,4701,571,2257,2247,2154,2261,2267,304,1234,1195,1275,1250,1317,267,1023,1052,879,1011,950,45,162,101,110,141,148,424,1766,867,1923,1935,3581,469,1928,968,2033,2076,3729,29,197,1,34,114,22,1771,1771,1772,1766,1780,1538,1534,13.182102245,12.928542044,12.218850157,12.606037629,12.367062264,7.2072282542,6.8756598764,7.2326062909,6.9692821918,7.1845703578,5.9748739903,6.0528821673,4.9862438665,5.6367554367,5.1824919058,0.9461677287,0.5811227176,0.6239895624,0.7861350312,0.8073776864,10.314396351,4.9884494668,10.908472076,10.788448833,19.535266857,11.26056408,5.5695721844,11.532461639,11.574583864,20.342644544
050,3,5,37,103,North Carolina,Jones County,10153,10153,10078,10265,10277,10202,10074,10013,-75,187,12,-75,-128,-61,21,110,99,94,100,96,53,146,123,120,119,126,-32,-36,-24,-26,-19,-30,1,5,12,8,6,10,-33,82,23,-61,-115,-50,-32,87,35,-53,-109,-40,-11,136,1,4,0,9,91,91,90,91,91,90,90,10.814530797,9.6387888229,9.1801357488,9.863878477,9.5584208692,14.353831785,11.975464901,11.719322233,11.738015388,12.545427391,-3.539300988,-2.336676078,-2.539186484,-1.874136911,-2.987006522,0.4915695817,1.1683380391,0.7812881488,0.5918327086,0.9956688405,8.0617411395,2.239314575,-5.957322135,-11.34346025,-4.978344203,8.5533107211,3.4076526142,-5.176033986,-10.75162754,-3.982675362
050,3,5,37,105,North Carolina,Lee County,57866,57866,57887,58552,59365,59927,59588,59660,21,665,813,562,-339,72,225,839,806,782,811,770,91,547,508,546,523,526,134,292,298,236,288,244,16,72,90,75,92,104,-123,318,428,262,-703,-285,-107,390,518,337,-611,-181,-6,-17,-3,-11,-16,9,999,999,1005,1000,1027,1026,1026,14.410979139,13.670632733,13.110686383,13.571518219,12.914262713,9.3954774603,8.6162300601,9.154008651,8.752039493,8.8219508923,5.015501679,5.0544026731,3.956677732,4.8194787265,4.0923118207,1.2366990441,1.5264974516,1.2574187707,1.5395557043,1.7442640547,5.4620874449,7.2593434365,4.3925829058,-11.7642137,-4.779954381,6.6987864891,8.7858408881,5.6500016766,-10.22465799,-3.035690326
050,3,5,37,107,North Carolina,Lenoir County,59495,59495,59450,59425,59142,58840,58399,58106,-45,-25,-283,-302,-441,-293,182,659,668,640,681,664,138,660,666,716,745,732,44,-1,2,-76,-64,-68,22,48,48,55,64,66,-104,-68,-328,-272,-415,-286,-82,-20,-280,-217,-351,-220,-7,-4,-5,-9,-26,-5,1242,1242,1240,1219,1235,1203,1201,11.087276551,11.267890728,10.849112576,11.617294586,11.398652418,11.104100946,11.234154529,12.137444695,12.709081449,12.565984293,-0.016824395,0.0337361998,-1.288332118,-1.091786863,-1.167331874,0.8075709779,0.8096687949,0.932345612,1.0917868627,1.1329985838,-1.144058885,-5.532736765,-4.610872845,-7.079555438,-4.90966053,-0.336487907,-4.72306797,-3.678527233,-5.987768575,-3.776661946
050,3,5,37,109,North Carolina,Lincoln County,78265,78265,78406,78539,78963,79475,79880,81035,141,133,424,512,405,1155,196,773,777,770,762,776,170,694,676,727,717,746,26,79,101,43,45,30,10,49,41,43,51,54,105,28,282,423,317,1017,115,77,323,466,368,1071,0,-23,0,3,-8,54,679,679,677,691,698,707,708,9.8505845997,9.8665413773,9.7198904303,9.5635530733,9.6448435509,8.8438624996,8.5840179807,9.1770913543,8.998776317,9.2719758879,1.0067221001,1.2825233965,0.542799076,0.5647767563,0.3728676631,0.6244225684,0.5206283095,0.542799076,0.6400803238,0.6711617935,0.3568128962,3.5809069091,5.3396281195,3.9785384833,12.640213777,0.9812354647,4.1015352186,5.8824271955,4.6186188071,13.311375571
050,3,5,37,111,North Carolina,McDowell County,44996,44996,45071,44957,44969,44936,44954,44989,75,-114,12,-33,18,35,126,460,442,444,472,453,56,489,500,524,493,494,70,-29,-58,-80,-21,-41,1,8,6,8,9,9,9,-83,71,37,47,79,10,-75,77,45,56,88,-5,-10,-7,2,-17,-12,1666,1666,1669,1669,1674,1669,1668,10.219042964,9.8303049174,9.8770924865,10.50172433,10.073046263,10.863286977,11.120254431,11.65674879,10.968962065,10.984734776,-0.644244013,-1.289949514,-1.779656304,-0.467237735,-0.911688514,0.1777224863,0.1334430532,0.1779656304,0.2002447436,0.2001267469,-1.843870796,1.5790761293,0.8230910405,1.0457225498,1.756668112,-1.666148309,1.7125191824,1.0010566709,1.2459672934,1.956794859
050,3,5,37,113,North Carolina,Macon County,33922,33922,33941,33848,33836,33819,33889,34201,19,-93,-12,-17,70,312,88,299,321,357,330,334,64,458,417,445,414,407,24,-159,-96,-88,-84,-73,2,32,33,38,44,46,-4,47,52,26,131,307,-2,79,85,64,175,353,-3,-13,-1,7,-21,32,439,436,437,438,436,415,415,8.8214902123,9.4852550086,10.553543714,9.7477402966,9.8105448671,13.51251678,12.321966787,13.154977459,12.228983281,11.954765751,-4.691026568,-2.836711778,-2.601433745,-2.481242985,-2.144220884,0.9441059759,0.9751196738,1.1233463898,1.2996987062,1.3511528859,1.3866556521,1.5365522132,0.7686054246,3.8695575117,9.0174768689,2.330761628,2.511671887,1.8919518144,5.1692562179,10.368629755
050,3,5,37,115,North Carolina,Madison County,20764,20774,20777,20825,20878,21125,21166,21139,3,48,53,247,41,-27,39,178,183,210,181,192,68,230,187,238,227,232,-29,-52,-4,-28,-46,-40,4,8,0,0,6,6,28,91,61,264,93,-9,32,99,61,264,99,-3,0,1,-4,11,-12,16,1028,1028,1097,1204,1286,1305,1306,8.5572809,8.7763470254,9.9992857653,8.5597408432,9.0769412599,11.057160713,8.9681797473,11.332523867,10.735144593,10.967970689,-2.499879813,-0.191832722,-1.333238102,-2.17540375,-1.891029429,0.3845968944,0,0,0.2837483152,0.2836544144,4.3747896736,2.9254490085,12.570530676,4.3980988863,-0.425481622,4.759386568,2.9254490085,12.570530676,4.6818472015,-0.141827207
050,3,5,37,117,North Carolina,Martin County,24505,24505,24460,24237,23892,23709,23448,23357,-45,-223,-345,-183,-261,-91,64,240,231,243,240,242,83,324,310,320,331,295,-19,-84,-79,-77,-91,-53,1,2,3,3,4,4,-22,-192,-272,-127,-162,-65,-21,-190,-269,-124,-158,-61,-5,51,3,18,-12,23,156,156,156,140,150,155,155,9.8568700331,9.5992021442,10.209869541,10.178764552,10.340775558,13.306774545,12.882046168,13.445095691,14.038212779,12.605490866,-3.449904512,-3.282844023,-3.235226151,-3.859448226,-2.264715308,0.0821405836,0.1246649629,0.1260477721,0.1696460759,0.1709219101,-7.885496026,-11.30295664,-5.336022352,-6.870666073,-2.777481038,-7.803355443,-11.17829167,-5.20997458,-6.701019997,-2.606559128
050,3,5,37,119,North Carolina,Mecklenburg County,919628,919666,923314,945108,968428,991904,1011928,1034070,3648,21794,23320,23476,20024,22142,3391,13726,13790,13855,14116,14320,1123,5232,5133,5475,5779,5978,2268,8494,8657,8380,8337,8342,909,4161,3924,4320,4954,4968,472,8895,10509,10125,6692,8464,1381,13056,14433,14445,11646,13432,-1,244,230,651,41,368,16113,16121,16540,16546,16669,16305,16328,14.692612269,14.413107462,14.135360745,14.089005466,13.998058649,5.6004478646,5.3649369544,5.5857885297,5.7679486105,5.8436029752,9.092164404,9.0481705074,8.5495722153,8.3210568551,8.154455674,4.4540259106,4.101307736,4.4074167029,4.9445262876,4.8563097325,9.521403623,10.983853975,10.329882897,6.6792026477,8.2737128775,13.975429534,15.085161711,14.7372996,11.623728935,13.13002261
050,3,5,37,121,North Carolina,Mitchell County,15579,15581,15535,15376,15375,15323,15330,15246,-46,-159,-1,-52,7,-84,33,135,154,139,140,146,68,226,190,220,191,205,-35,-91,-36,-81,-51,-59,3,5,4,4,4,3,-12,-61,33,16,37,-37,-9,-56,37,20,41,-34,-2,-12,-2,9,17,9,204,204,209,203,207,225,231,8.7347546181,10.015934441,9.055964558,9.1345055949,9.5499738357,14.62262625,12.357321713,14.333181315,12.46207549,13.409209838,-5.887871631,-2.341387272,-5.277216757,-3.327569895,-3.859236002,0.3235094303,0.2601541413,0.2606032966,0.2609858741,0.1962323391,-3.94681505,2.146271666,1.0424131865,2.4141193358,-2.420198849,-3.623305619,2.4064258073,1.3030164832,2.6751052099,-2.22396651
050,3,5,37,123,North Carolina,Montgomery County,27798,27798,27744,27862,27653,27531,27410,27548,-54,118,-209,-122,-121,138,81,358,333,325,292,303,99,266,273,289,256,267,-18,92,60,36,36,36,0,-1,0,2,7,7,-34,-30,-269,-135,-143,91,-34,-31,-269,-133,-136,98,-2,57,0,-25,-21,4,1093,1093,1094,1054,1007,1012,1008,12.876308312,11.996757633,11.778776457,10.629584463,11.026602133,9.5673128799,9.8351796812,10.474050449,9.3190877487,9.7165107901,3.3089954321,2.1615779519,1.3047260075,1.3104967147,1.3100913425,-0.035967342,0,0.0724847782,0.2548188056,0.2547399833,-1.07902025,-9.691074484,-4.892722528,-5.205584172,3.3116197824,-1.114987591,-9.691074484,-4.82023775,-4.950765366,3.5663597656
050,3,5,37,125,North Carolina,Moore County,88247,88247,88607,89384,90347,91564,93066,94352,360,777,963,1217,1502,1286,257,929,973,991,997,1039,220,987,1001,1091,1093,1096,37,-58,-28,-100,-96,-57,24,27,98,75,73,94,286,801,871,1150,1484,1108,310,828,969,1225,1557,1202,13,7,22,92,41,141,848,848,834,822,825,853,858,10.438730048,10.827291897,10.895437879,10.799978335,11.087515607,11.090448393,11.138868643,11.994876615,11.839896008,11.695781622,-0.651718345,-0.311576745,-1.099438737,-1.039917673,-0.608266015,0.3033861263,1.0905186084,0.8245790524,0.7907707307,1.0031053581,9.0004550792,9.6922623254,12.64354547,16.075394031,11.823837625,9.3038412055,10.782780934,13.468124522,16.866164762,12.826942983
050,3,5,37,127,North Carolina,Nash County,95840,95839,95840,95711,95255,94475,94249,93919,1,-129,-456,-780,-226,-330,262,1118,1103,1118,1066,1081,270,1005,969,991,964,988,-8,113,134,127,102,93,24,31,26,31,44,50,-3,-235,-623,-1010,-342,-496,21,-204,-597,-979,-298,-446,-12,-38,7,72,-30,23,2210,2210,2277,2202,1860,1897,1904,11.673131438,11.55179456,11.785168397,11.29692037,11.489732579,10.493288994,10.148403381,10.446423865,10.21597677,10.501254198,1.179842444,1.4033911796,1.3387445317,1.0809436002,0.988478381,0.3236735908,0.2722997811,0.3267801613,0.4662893962,0.5314399898,-2.45365464,-6.524721678,-10.64670848,-3.624340306,-5.271884699,-2.129981049,-6.252421897,-10.31992832,-3.15805091,-4.740444709
050,3,5,37,129,North Carolina,New Hanover County,202667,202683,203298,205970,209219,213324,216585,220358,615,2672,3249,4105,3261,3773,531,2232,2263,2199,2281,2279,320,1691,1672,1737,1811,1819,211,541,591,462,470,460,46,257,272,290,332,343,345,1903,2364,3308,2263,2697,391,2160,2636,3598,2595,3040,13,-29,22,45,196,273,6698,6698,6750,6689,6755,6851,6850,10.90727836,10.901059517,10.408408138,10.611548025,10.431566589,8.2635339191,8.0541632847,8.2216484476,8.4250387873,8.3260287955,2.6437444413,2.8468962328,2.1867596907,2.186509238,2.1055377933,1.255900779,1.3102466588,1.3726413643,1.5445129085,1.5699988328,9.2995298924,11.387584931,15.657578045,10.527809374,12.344859627,10.555430671,12.69783159,17.03021941,12.072322282,13.91485846
050,3,5,37,131,North Carolina,Northampton County,22099,22098,21996,21960,21303,20797,20567,20426,-102,-36,-657,-506,-230,-141,47,184,198,195,167,161,78,269,251,287,251,273,-31,-85,-53,-92,-84,-112,0,3,0,0,2,2,-62,14,-614,-369,-148,-6,-62,17,-614,-369,-146,-4,-9,32,10,-45,0,-25,752,752,798,669,619,749,749,8.372008372,9.1533180778,9.2636579572,8.0746542888,7.8549996341,12.23951224,11.603448674,13.634204276,12.136157045,13.319347206,-3.867503868,-2.450130597,-4.370546318,-4.061502756,-5.464347572,0.1365001365,0,0,0.0967024466,0.0975776352,0.637000637,-28.38453182,-17.52969121,-7.155981046,-0.292732906,0.7735007735,-28.38453182,-17.52969121,-7.0592786,-0.19515527
